,title,authors,publisher,published_date,description,ISBN13,categories,google_rating,google_ratings_count,book_cover_url,language
620,Harriet Spies Again,"['Helen Ericson', 'Louise Fitzhugh']",Yearling Books,2003-08,"When her married nanny returns to take care of her while her parents are away in France, Harriet hears something curious that makes her think Ole Golly is in some sort of trouble.",9780440416883,['Juvenile Fiction'],3.0,2,http://books.google.com/books/content?id=cKg_DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
621,"Harriet the Spy, Double Agent","['Maya Gold', 'Louise Fitzhugh']",Delacorte Books for Young Readers,2005,"While spying on her New York City neighborhood with a new friend, Annie, twelve-year-old Harriet decides that the only way to learn Annie's many secrets is to spy on her, as well.",9780385327879,['Juvenile Fiction'],4.0,2,http://books.google.com/books/content?id=joZYAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
622,Moonraker,['Ian Fleming'],Penguin Group USA,1955,"British agent James Bond unravels a sinister plot when he confronts the mysterious Sir Hugo Drax, a multimillionaire who is financing the construction of a super-atomic rocket as part of Britain's new national defense system. Reprint.",9780142002063,['Fiction'],3.5,29,http://books.google.com/books/content?id=Lvb7hH5SHvQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
623,Casino Royale,['Ian Fleming'],Penguin Group USA,1953,"In the first James Bond novel, originally published in 1953, 007 takes on Le Chiffre, a French communist and paymaster of the Soviet murder organization SMERSH, as the suave agent becomes involved in a high-stakes game of baccarat, enjoys a fiery love affair with a sexy female spy, and endures torture at the hands of a master sadist. Reprint.",9780142002025,['Fiction'],4.0,21,http://books.google.com/books/content?id=B_1Dtl7Is30C&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
624,Goldfinger,['Ian Fleming'],Penguin Group USA,1959,"James Bond risks his life to stop criminal mastermind Auric Goldfinger's daring plot to steal all the gold from Fort Knox, embarking on a perilous quest across two continents and taking on the vicious assassin Oddjob and gorgeous female crime boss Pussy Galore. Reprint.",9780142002049,['Fiction'],3.5,25,http://books.google.com/books/content?id=Z79ZAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
625,Octopussy,['Ian Fleming'],Penguin Paperbacks,2004,"The legendary 007 deals with a rich, deranged major who cannot cope when his greedy past catches up with him in Octopussy and matches wits with a Russian agent taking part in a Southeby's auction of a Fabergé egg in The Living Daylights, in a volume containing two Bond adventures. Reprint. 25,000 first printing.",9780142003299,['Fiction'],4.0,13,http://books.google.com/books/content?id=B5vGAQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
626,"Book of Sketches, 1952-57",['Jack Kerouac'],Penguin,2006,"Records Jack Kerouac's wanderings around America, offering observations, meditations, and travelogues in a series of prose poems that discuss his travels while reflecting on art and life.",9780142002155,['Poetry'],5.0,3,http://books.google.com/books/content?id=sroLmbSyGB4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
627,The Dharma Bums,['Jack Kerouac'],Penguin UK,2000,"Published just one year after ""On The Road"", this is the story of two men enganged in a passionate search for Dharma or truth. Their major adventure is the pursuit of the Zen Way, which takes them climbing into the High Sierras to seek the lesson of solitude.",9780141184883,['Fiction'],4.0,32,http://books.google.com/books/content?id=hrJdIzWZWS4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
628,Ballet Shoes,['Noel Streatfeild'],Orion Children's Books,2004-09-02,"Determined to make a name for themselves, three adopted sisters living in London train for the ballet and the stage and in the process discover that each has a special talent.",9781842552476,['Ballet'],4.0,36,http://books.google.com/books/content?id=2oM8PgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
629,Party Shoes,['Noel Streatfeild'],"Oxford University Press, USA",2002,"Near the end of the Second World War, Selina receives a parcel from America that contains a beautiful party dress and shoes. But her excitement turns to sorrow when she realizes she'll never have a chance to wear the beautiful dress, until she and her cousins decide to organize a pageant.",9780192752536,"[""Children's stories""]",4.0,4,http://books.google.com/books/content?id=aYCk-RPF92sC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
630,Thursday's Child,['Noel Streatfeild'],Yearling,1985-12-01,"Ten-year-old Margaret Thursday, an orphan of turn-of-the-century England, is determined to escape from the harsh life at St. Luke's orphanage and to seek her fortune.",9780440486879,['England'],4.0,6,http://books.google.com/books/content?id=YIgQAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
631,The Corrections,['Jonathan Franzen'],HarperCollins UK,2002,"The winner of THE NATIONAL BOOK AWARD, the New York Times No. 1 Bestseller and the worldwide literary sensation, The Corrections has established itself as a truly great American novel. The Lamberts -- Enid and Alfred and their three grown-up children -- are a troubled family living in a troubled age. Alfred is ill and as his condition worsens the whole family must face the failures, secrets and long-buried hurts that haunt them if they are to make the corrections that each desperately needs. Stretching from the Midwest in the mid-century to Wall Street and Eastern Europe in the age of globalised greed, The Corrections brings an old-time America of freight trains and civic duty into wild collision with the era of home surveillance, hands-off parenting, do-it-yourself mental healthcare, and New Economy millionaires. It announces Jonathan Franzen as one of the most brilliant interpreters of American society and the American soul.",9781841156736,['Aged women'],3.5,174,http://books.google.com/books/content?id=rT6W4padP34C&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
632,Creative Correction,['Lisa Whelchel'],Focus on the Family Pub,2005,"In addition to advice on topics such as sibling conflict and lying, Whelchel offers this handy reference guide that provides a biblical perspective and down to-earth encouragement to parents who are feeling overwhelmed.",9781589971288,['Family & Relationships'],4.0,22,http://books.google.com/books/content?id=haewmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
633,Original Sin,['Henri Blocher'],InterVarsity Press,2000-10-02,"In this New Studies in Biblical Theology volume, Henri Blocher offers a philosophically sophisticated treatment of the biblical evidence for original sin, interacting with the best theological thinking on the subject and showing that while the nature of original sin is a mystery only belief in it makes sense of evil and wrongdoing.",9780830826056,['Religion'],4.0,2,http://books.google.com/books/content?id=4Kf5hy8g9ckC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
634,Death in Holy Orders,['P. D. James'],Fawcett Books,2002,"The untimely death of a young priest in training draws Commander Adam Dalgliesh back to East Anglia to investigate at the request of the young man's father, as Dalgliesh finds himself drawn into a complex and violent mystery.",9780345446664,['Fiction'],4.0,20,http://books.google.com/books/content?id=WF2X14hnilMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
635,The Lighthouse,['P. D. James'],Vintage Books,2006-10-01,"Commander Adam Dalgliesh and his team are called in to solve a sensitive high profile case on Combe island off the Cornish coast of England at a time when Dalgliesh is dealing with his uncertain future with Emma Lavenham, Kate Miskin struggles with her own personal turmoil, and Sergeant Francis Benton-Smith must cope with resentment over a female superior. Reader's Guide available. Reprint. 250,000 first printing.",9780307275738,['Fiction'],3.5,34,http://books.google.com/books/content?id=10LKbQ2Y0N8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
636,Time to Be in Earnest,['P. D. James'],"Random House Digital, Inc.",2001,"Based on the diary she kept for years, a candid, revealing autobiography of mystery writer P. D. James retraces her life from her school days in 1930s Cambridge to her membership in the House of Lords and her success as a writer. Reprint. 40,000 first printing.",9780345442123,['Biography & Autobiography'],4.5,2,http://books.google.com/books/content?id=gyP1YTV1AzsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
